team,season,avg_age,avg_height,avg_weight,fg_per_game,fga_per_game,fg_pct,3p_per_game,3pa_per_game,3p_pct,2p_per_game,2pa_per_game,2p_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
NOH,2005-06,26.3,6-6,212,34.5,78.4,.440,3.7,10.8,.339,30.9,67.6,.457,20.1,26.5,.758,11.2,29.0,40.2,18.5,7.5,3.8,13.4,21.8,92.8
NOH,2004-05,27.5,6-6,219,33.1,80.0,.415,5.1,16.0,.315,28.1,63.9,.440,17.1,22.3,.766,12.4,27.8,40.2,21.0,6.7,3.8,14.8,23.0,88.4
NOH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NOH,2003-04,30.3,6-6,219,33.8,80.5,.420,6.5,20.3,.319,27.3,60.2,.454,17.7,23.6,.751,13.3,29.5,42.8,20.9,8.6,4.2,15.0,20.9,91.8
NOH,2002-03,29.1,6-6,223,35.5,81.6,.435,4.9,13.1,.376,30.6,68.5,.447,17.9,23.3,.768,13.4,30.2,43.6,22.0,8.0,4.8,14.8,21.6,93.9
NYK,2023-24,26.4,6-5,217,41.3,88.7,.465,13.2,35.8,.369,28.1,52.9,.531,17.0,21.8,.780,12.7,32.5,45.2,24.4,7.5,4.1,13.2,17.6,112.8
NYK,2022-23,24.5,6-6,218,42.0,89.4,.470,12.6,35.7,.354,29.4,53.6,.547,19.4,25.5,.761,12.6,34.0,46.6,22.9,6.4,4.1,13.0,20.3,116.0
NYK,2021-22,26.0,6-6,218,37.7,86.2,.437,13.2,36.9,.357,24.5,49.3,.497,18.0,24.1,.744,11.5,34.6,46.1,21.9,7.0,4.9,13.3,20.4,106.5
NYK,2020-21,25.6,6-6,217,39.4,86.5,.456,11.8,30.0,.392,27.7,56.4,.490,16.4,20.9,.784,9.7,35.5,45.1,21.4,7.0,5.1,12.9,20.5,107.0
NYK,2019-20,24.5,6-6,222,40.0,89.3,.447,9.6,28.4,.337,30.4,61.0,.499,16.3,23.5,.694,12.0,34.5,46.5,22.1,7.6,4.7,14.3,22.2,105.8
NYK,2018-19,23.4,6-6,221,38.2,88.3,.433,10.0,29.5,.340,28.2,58.8,.479,18.1,23.9,.759,10.5,34.3,44.7,20.1,6.8,5.1,14.0,20.9,104.6
NYK,2017-18,26.3,6-7,219,40.7,87.7,.464,8.2,23.3,.352,32.5,64.4,.504,14.9,19.0,.787,10.5,33.6,44.0,23.3,6.7,5.1,14.7,20.5,104.5
NYK,2016-17,27.3,6-7,216,39.6,88.5,.447,8.6,24.7,.348,31.0,63.8,.485,16.6,21.1,.788,12.0,33.2,45.2,21.8,7.1,5.5,13.9,20.3,104.3
NYK,2015-16,27.2,6-7,226,36.9,84.0,.439,7.4,21.5,.346,29.4,62.5,.471,17.2,21.4,.805,10.4,34.0,44.4,20.5,5.7,5.7,13.4,19.7,98.4
NYK,2014-15,26.9,6-6,217,35.1,82.0,.428,6.8,19.7,.347,28.3,62.3,.454,14.8,19.2,.769,10.6,29.8,40.4,21.3,7.0,4.7,14.7,21.6,91.9
NYK,2013-14,28.3,6-6,219,36.9,82.2,.449,9.3,24.9,.372,27.7,57.3,.482,15.5,20.4,.761,10.6,29.7,40.3,20.0,7.7,4.5,13.0,22.1,98.6
NYK,2012-13,30.2,6-6,218,36.5,81.6,.448,10.9,28.9,.376,25.7,52.7,.487,16.0,21.1,.759,10.9,29.7,40.6,19.3,8.2,3.6,12.0,20.1,100.0
NYK,2011-12,26.3,6-7,222,35.8,80.8,.443,7.8,23.3,.336,28.0,57.5,.487,18.3,24.8,.741,11.3,30.5,41.7,20.1,9.4,4.2,16.0,21.1,97.8
NYK,2010-11,25.3,6-7,220,38.3,83.7,.457,9.3,25.4,.368,29.0,58.4,.496,20.6,25.5,.809,10.3,30.1,40.5,21.4,7.6,5.8,13.7,21.3,106.5
NYK,2009-10,25.4,6-7,217,38.1,83.9,.455,9.1,26.2,.346,29.1,57.7,.504,16.8,21.5,.782,10.2,30.2,40.4,21.6,7.1,3.7,14.0,20.0,102.1
NYK,2008-09,25.7,6-6,216,38.5,86.5,.445,10.0,27.9,.360,28.5,58.6,.486,18.2,23.2,.784,11.1,31.0,42.1,21.2,7.4,2.5,14.3,20.4,105.2
NYK,2007-08,25.7,6-6,223,36.2,82.4,.439,6.0,17.7,.337,30.2,64.7,.467,18.6,25.5,.727,12.5,30.0,42.5,18.7,6.4,2.6,14.5,21.5,96.9
NYK,2006-07,25.4,6-6,225,35.4,77.5,.457,5.8,16.7,.346,29.6,60.8,.487,20.9,29.2,.715,12.6,30.7,43.3,18.7,6.6,3.2,17.1,23.6,97.5
NYK,2005-06,25.6,6-6,224,34.4,75.7,.455,3.9,10.8,.362,30.5,64.9,.470,22.9,31.5,.726,12.6,28.8,41.4,17.9,6.8,3.3,17.7,26.3,95.6
NYK,2004-05,27.3,6-7,212,36.3,80.5,.451,5.4,15.1,.356,30.9,65.4,.473,19.3,25.1,.767,11.8,29.2,41.0,20.3,7.7,3.2,14.7,23.7,97.3
NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NYK,2003-04,29.6,6-7,215,35.1,79.4,.442,5.0,13.6,.364,30.2,65.8,.459,16.8,21.1,.793,11.6,31.0,42.6,20.7,7.4,4.8,15.7,23.1,92.0
NYK,2002-03,30.2,6-6,212,36.2,82.0,.441,7.4,19.3,.383,28.8,62.7,.459,16.1,19.8,.815,10.3,29.0,39.2,22.0,7.1,3.1,14.0,23.0,95.9
NYK,2001-02,30.3,6-6,208,34.4,79.5,.432,5.8,16.4,.353,28.6,63.1,.453,17.1,21.8,.787,10.7,30.0,40.7,21.0,6.8,3.5,14.5,22.0,91.6
NYK,2000-01,29.8,6-6,212,33.6,75.6,.444,4.8,13.6,.351,28.8,62.0,.465,16.8,21.1,.796,9.4,30.8,40.2,18.5,6.6,4.2,14.5,22.7,88.7
NYK,1999-00,29.5,6-6,214,35.3,77.7,.455,4.3,11.4,.375,31.0,66.3,.468,17.2,22.0,.781,9.8,30.7,40.5,19.4,6.3,4.3,14.6,24.2,92.1
NYK,1998-99,29.0,6-6,215,32.2,74.1,.435,4.2,11.8,.353,28.0,62.3,.450,17.8,24.4,.732,11.0,30.2,41.2,19.3,7.9,5.2,16.1,22.8,86.4
NYK,1997-98,30.2,6-5,212,34.9,78.2,.447,4.7,13.9,.335,30.3,64.3,.471,17.1,22.1,.772,11.9,29.7,41.6,21.8,7.7,3.4,15.2,23.7,91.6
NYK,1996-97,29.7,6-6,215,35.1,75.9,.463,5.7,15.8,.363,29.4,60.2,.489,19.3,25.8,.748,11.9,30.7,42.5,22.1,7.7,4.6,17.8,24.8,95.4
NYK,1995-96,30.4,6-6,214,36.6,77.8,.471,5.9,15.7,.377,30.7,62.2,.494,18.0,23.8,.757,10.1,29.9,40.0,22.2,7.9,4.6,15.5,22.7,97.2
NYK,1994-95,29.4,6-6,213,36.4,78.0,.467,6.5,17.6,.368,29.9,60.3,.496,18.9,25.8,.734,11.3,30.2,41.5,25.1,7.2,4.7,15.9,25.6,98.2
NYK,1993-94,28.9,6-6,212,37.8,82.1,.460,3.9,11.1,.348,33.9,71.1,.477,19.1,25.6,.746,14.3,31.0,45.3,25.2,9.2,4.7,16.6,24.4,98.5
NYK,1992-93,28.3,6-6,213,39.1,84.1,.465,2.4,7.4,.320,36.8,76.8,.479,20.9,28.2,.741,14.0,32.4,46.5,25.9,8.3,4.5,15.8,25.7,101.6
NYK,1991-92,27.3,6-6,209,40.4,84.7,.477,2.5,7.5,.325,37.9,77.2,.492,18.3,25.0,.734,14.5,30.4,44.8,26.0,7.7,4.7,15.1,23.2,101.6
NYK,1990-91,28.1,6-6,209,40.3,83.2,.485,2.3,6.8,.332,38.1,76.4,.499,20.2,26.2,.770,12.8,29.7,42.5,26.5,7.8,5.1,16.8,21.5,103.1
NYK,1989-90,26.5,6-6,204,41.9,86.5,.484,2.9,8.7,.332,39.0,77.8,.501,21.6,28.6,.756,14.5,29.6,44.1,26.1,8.7,6.0,17.2,22.3,108.3
NYK,1988-89,25.3,6-6,204,45.1,92.8,.486,4.7,14.0,.337,40.4,78.8,.513,21.7,28.9,.752,16.1,27.6,43.7,25.4,11.0,5.4,19.2,25.0,116.7
NYK,1987-88,25.3,6-7,206,41.0,88.2,.465,2.2,6.9,.316,38.8,81.3,.478,21.3,28.1,.759,15.7,26.8,42.4,24.5,9.6,5.4,18.5,28.8,105.5
NYK,1986-87,26.4,6-7,204,40.6,85.6,.474,1.5,4.6,.333,39.1,81.1,.482,21.0,28.8,.730,13.5,26.4,39.9,23.7,8.6,4.8,17.3,24.7,103.8
NYK,1985-86,25.5,6-6,201,39.5,85.8,.460,1.0,2.9,.343,38.5,82.9,.465,18.7,27.3,.686,13.2,26.5,39.6,22.9,8.7,3.8,17.5,27.0,98.7
NYK,1984-85,25.8,6-6,200,41.9,86.6,.484,0.6,2.4,.258,41.3,84.2,.490,20.8,28.7,.726,13.6,25.6,39.2,24.4,9.2,3.3,17.8,29.2,105.2
NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NYK,1983-84,27.2,6-6,204,41.3,83.4,.495,0.6,2.0,.285,40.7,81.4,.500,23.7,30.6,.775,13.3,27.2,40.5,24.9,9.8,4.4,19.4,27.8,106.9
NYK,1982-83,26.5,6-7,206,39.9,82.8,.482,0.4,1.6,.252,39.5,81.2,.486,19.8,27.8,.710,13.2,27.6,40.8,24.8,8.5,4.6,18.4,26.6,100.0
NYK,1981-82,28.0,6-7,207,43.0,87.5,.491,0.7,2.6,.271,42.3,84.9,.498,19.5,26.5,.738,14.2,27.7,42.0,25.3,8.8,4.1,18.1,26.8,106.2
NYK,1980-81,25.1,6-7,207,42.7,88.5,.483,0.7,2.9,.237,42.1,85.6,.491,21.7,29.1,.747,13.9,26.9,40.8,24.1,10.5,3.8,17.8,23.4,107.9
NYK,1979-80,24.1,6-7,206,46.4,93.6,.496,0.5,2.3,.220,45.9,91.2,.503,20.7,27.7,.747,15.1,28.1,43.2,27.6,10.7,5.6,19.7,26.4,114.0
NYK,1978-79,25.7,6-6,203,44.8,92.1,.487,,,,44.8,92.1,.487,18.0,25.7,.700,14.6,29.6,44.3,25.9,8.5,4.8,19.6,26.3,107.7
NYK,1977-78,27.0,6-5,206,46.5,95.4,.488,,,,46.5,95.4,.488,20.4,27.1,.751,14.4,32.8,47.2,28.5,10.0,5.4,21.5,26.7,113.4
NYK,1976-77,27.8,6-5,207,44.6,91.8,.486,,,,44.6,91.8,.486,19.4,25.3,.764,11.9,32.7,44.6,23.9,8.7,3.7,20.5,24.5,108.6
NYK,1975-76,28.7,6-6,205,42.0,92.1,.456,,,,42.0,92.1,.456,18.7,24.2,.772,12.5,33.2,45.7,20.2,7.0,3.2,17.1,24.5,102.7
NYK,1974-75,27.7,6-5,205,41.0,91.0,.450,,,,41.0,91.0,.450,18.5,24.0,.772,12.0,32.3,44.3,20.4,8.0,3.7,16.8,24.4,100.4
NYK,1973-74,28.5,6-5,206,42.4,91.3,.465,,,,42.4,91.3,.465,16.5,21.2,.777,11.7,33.2,44.9,23.6,6.8,3.4,17.8,23.0,101.3
NYK,1972-73,28.7,6-5,208,44.2,94.7,.467,,,,44.2,94.7,.467,16.5,21.2,.780,,,47.3,26.7,,,16.5,21.6,105.0
NYK,1971-72,28.8,6-5,208,42.9,93.6,.459,,,,42.9,93.6,.459,21.3,28.1,.757,,,47.7,24.2,,,16.8,23.2,107.1
NYK,1970-71,28.0,6-5,210,44.3,98.5,.450,,,,44.3,98.5,.450,21.5,29.0,.740,,,49.7,21.7,,,14.8,23.4,110.1
NYK,1969-70,27.0,6-5,210,46.4,97.3,.477,,,,46.4,97.3,.477,22.2,30.3,.733,,,48.9,26.0,,,,24.6,115.0
NYK,1968-69,26.2,6-5,211,43.8,95.3,.459,,,,43.8,95.3,.459,23.3,31.7,.736,,,51.8,25.3,,,,26.5,110.8
NYK,1967-68,25.6,6-5,210,44.9,98.4,.456,,,,44.9,98.4,.456,26.3,37.1,.710,,,62.5,24.0,,,,28.8,116.1
NYK,1966-67,25.2,6-6,208,44.9,99.1,.453,,,,44.9,99.1,.453,26.6,36.8,.722,,,63.9,22.0,,,,26.0,116.4
NYK,1965-66,25.4,6-6,207,44.5,98.9,.450,,,,44.5,98.9,.450,27.7,38.5,.720,,,64.0,23.7,,,,27.8,116.7
NYK,1964-65,25.5,6-5,206,41.7,97.9,.426,,,,41.7,97.9,.426,23.9,33.6,.713,,,65.1,19.4,,,,28.5,107.4
NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NYK,1963-64,25.7,6-5,209,43.9,98.6,.445,,,,43.9,98.6,.445,24.4,35.7,.684,,,63.3,19.5,,,,27.8,112.2
NYK,1962-63,27.7,6-5,202,42.9,100.1,.429,,,,42.9,100.1,.429,24.6,34.7,.710,,,61.9,20.7,,,,26.8,110.5
NYK,1961-62,26.0,6-5,202,45.5,108.7,.418,,,,45.5,108.7,.418,23.9,33.7,.710,,,68.0,22.1,,,,25.7,114.8
NYK,1960-61,26.2,6-5,204,43.3,105.7,.410,,,,43.3,105.7,.410,27.0,35.9,.752,,,67.3,23.1,,,,28.1,113.7
NYK,1959-60,26.4,6-5,205,45.7,108.7,.421,,,,45.7,108.7,.421,25.9,33.9,.765,,,70.0,22.2,,,,25.9,117.3
NYK,1958-59,25.7,6-6,203,39.8,99.6,.399,,,,39.8,99.6,.399,30.8,38.9,.791,,,69.3,19.2,,,,26.4,110.3
NYK,1957-58,25.1,6-6,203,40.1,101.5,.395,,,,40.1,101.5,.395,31.9,42.4,.753,,,74.8,18.9,,,,25.9,112.1
NYK,1956-57,27.0,6-5,201,35.7,92.3,.387,,,,35.7,92.3,.387,29.4,39.5,.744,,,65.6,18.2,,,,25.3,100.8
NYK,1955-56,26.8,6-5,199,34.8,88.8,.392,,,,34.8,88.8,.392,30.5,40.5,.754,,,63.4,22.4,,,,26.7,100.2
NYK,1954-55,27.1,6-4,198,33.2,85.4,.389,,,,33.2,85.4,.389,26.2,36.0,.728,,,60.8,24.2,,,,22.0,92.7
NYK,1953-54,27.1,6-4,201,26.9,71.9,.374,,,,26.9,71.9,.374,25.3,35.1,.721,,,53.2,20.4,,,,25.4,79.0
NYK,1952-53,26.0,6-4,199,29.4,76.3,.386,,,,29.4,76.3,.386,26.7,37.9,.704,,,57.2,22.5,,,,29.3,85.5
NYK,1951-52,25.5,6-3,197,30.6,80.0,.383,,,,30.6,80.0,.383,23.7,33.1,.716,,,58.1,23.7,,,,26.8,85.0
NYK,1950-51,,,,30.9,81.5,.379,,,,30.9,81.5,.379,24.1,33.8,.714,,,51.8,23.5,,,,27.4,85.8
NYK,1949-50,,,,27.8,78.7,.353,,,,27.8,78.7,.353,25.1,35.4,.711,,,,19.2,,,,25.3,80.7
NYK,1948-49,,,,28.1,87.3,.322,,,,28.1,87.3,.322,22.9,32.7,.702,,,,17.0,,,,26.0,79.2
NYK,1947-48,,,,28.2,98.4,.287,,,,28.2,98.4,.287,18.1,26.9,.672,,,,7.8,,,,22.4,74.5
NYK,1946-47,,,,24.4,87.6,.279,,,,24.4,87.6,.279,15.9,24.0,.661,,,,7.6,,,,20.3,64.7
OKC,2023-24,23.4,6-6,201,44.5,89.3,.499,13.3,34.2,.389,31.3,55.1,.567,17.7,21.5,.825,8.8,33.2,42.0,27.1,8.5,6.6,12.7,18.8,120.1
OKC,2022-23,22.8,6-6,203,43.1,92.6,.465,12.1,34.1,.356,31.0,58.5,.530,19.2,23.7,.809,11.4,32.3,43.6,24.4,8.2,4.2,13.0,21.0,117.5
OKC,2021-22,22.4,6-6,206,38.3,89.1,.430,12.1,37.4,.323,26.2,51.8,.507,15.0,19.9,.756,10.4,35.2,45.6,22.2,7.6,4.6,14.0,18.3,103.7
OKC,2020-21,22.8,6-7,209,38.8,88.0,.441,11.9,35.1,.339,26.9,52.9,.509,15.5,21.3,.725,9.9,35.7,45.6,22.1,7.0,4.4,16.1,18.1,105.0
OKC,2019-20,25.5,6-5,206,40.0,85.5,.468,10.7,30.2,.355,29.3,55.3,.529,19.8,24.8,.796,8.2,34.7,42.9,21.7,7.6,4.9,13.7,19.3,110.4
OKC,2018-19,25.7,6-6,214,42.6,94.0,.454,11.4,32.6,.348,31.3,61.3,.510,17.8,25.0,.713,12.6,35.5,48.1,23.4,9.3,5.2,14.0,22.4,114.5
OKC,2017-18,27.3,6-7,219,39.9,88.1,.453,10.7,30.4,.354,29.1,57.7,.505,17.3,24.2,.716,12.5,32.6,45.1,21.3,9.1,5.0,14.0,20.2,107.9
OKC,2016-17,24.7,6-7,218,39.5,87.4,.452,8.4,25.8,.327,31.0,61.6,.504,19.2,25.8,.745,12.2,34.4,46.6,21.0,7.9,5.0,15.0,20.9,106.6
OKC,2015-16,25.8,6-7,227,41.1,86.4,.476,8.3,23.7,.349,32.9,62.6,.524,19.7,25.2,.782,13.1,35.6,48.6,23.0,7.4,5.9,15.9,20.6,110.2
OKC,2014-15,25.4,6-6,221,38.8,86.8,.447,7.7,22.7,.339,31.1,64.1,.486,18.6,24.6,.754,12.8,34.7,47.5,20.5,7.3,5.5,14.7,22.3,104.0
OKC,2013-14,26.2,6-7,219,39.0,82.7,.471,8.1,22.4,.361,30.9,60.3,.512,20.2,25.0,.806,10.8,33.9,44.7,21.9,8.3,6.1,15.3,22.7,106.2
OKC,2012-13,26.0,6-7,219,38.1,79.3,.481,7.3,19.4,.377,30.8,60.0,.514,22.2,26.8,.828,10.4,33.2,43.6,21.4,8.3,7.6,15.3,20.2,105.7
OKC,2011-12,25.1,6-6,221,37.3,79.2,.471,7.2,20.0,.358,30.2,59.3,.509,21.3,26.4,.806,11.0,32.7,43.7,18.5,7.5,8.2,16.3,20.5,103.1
OKC,2010-11,23.7,6-7,218,37.4,80.6,.464,5.9,17.1,.347,31.5,63.5,.495,24.1,29.3,.823,11.0,31.8,42.8,20.4,8.0,5.9,14.1,22.4,104.8
OKC,2009-10,23.2,6-7,219,37.4,80.8,.462,5.1,15.0,.340,32.3,65.9,.490,21.7,27.0,.805,11.7,31.8,43.5,20.0,8.0,5.9,15.0,21.3,101.5
OKC,2008-09,24.5,6-7,219,36.6,81.9,.447,4.0,11.6,.346,32.6,70.3,.463,19.8,25.2,.786,12.2,30.5,42.6,20.3,7.4,4.5,16.2,20.2,97.0
OKC,2007-08,25.4,6-7,222,38.1,85.8,.444,3.8,11.5,.333,34.3,74.3,.462,17.5,22.8,.770,11.8,32.8,44.6,21.3,6.5,4.9,16.0,20.5,97.5
OKC,2006-07,25.9,6-6,217,37.2,80.8,.460,6.4,17.7,.362,30.8,63.1,.487,18.4,23.3,.791,11.3,28.3,39.6,20.7,7.7,3.7,15.5,22.0,99.1
OKC,2005-06,25.6,6-7,217,37.5,81.8,.459,7.4,19.9,.371,30.1,62.0,.487,20.1,25.7,.785,12.4,27.2,39.6,20.7,7.6,3.7,14.7,23.6,102.6
OKC,2004-05,26.0,6-6,221,35.1,79.2,.444,8.1,22.2,.365,27.0,57.0,.474,20.5,26.0,.790,12.7,28.2,40.9,18.1,6.7,4.1,13.6,23.7,98.9
OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKC,2003-04,26.0,6-7,218,35.8,80.4,.446,8.8,23.6,.373,27.0,56.8,.476,16.6,21.7,.765,11.1,28.3,39.3,21.7,8.1,4.7,14.5,21.8,97.1
OKC,2002-03,26.9,6-7,219,35.2,80.5,.437,5.6,15.7,.353,29.6,64.7,.458,16.2,21.7,.744,11.7,29.1,40.8,21.6,8.3,3.6,13.2,20.9,92.1
OKC,2001-02,26.9,6-7,216,38.2,81.5,.469,6.0,15.8,.378,32.2,65.7,.490,15.4,20.4,.755,11.8,28.5,40.3,23.5,8.5,4.4,13.7,21.1,97.7
OKC,2000-01,27.9,6-7,213,36.9,81.1,.456,5.7,14.3,.399,31.3,66.8,.468,17.7,24.2,.732,12.2,29.5,41.7,21.9,8.0,5.0,15.3,21.1,97.3
OKC,1999-00,28.5,6-7,208,37.9,84.7,.447,6.7,19.6,.339,31.2,65.1,.480,16.6,23.9,.695,12.7,30.3,43.0,22.9,8.0,4.2,14.0,21.7,99.1
OKC,1998-99,31.2,6-7,208,35.1,79.5,.442,6.2,18.0,.344,28.9,61.5,.470,18.4,27.1,.681,13.5,28.4,42.0,21.7,7.9,4.0,15.3,20.9,94.9
OKC,1997-98,31.1,6-7,208,37.2,78.8,.473,7.6,19.1,.396,29.6,59.6,.497,18.5,25.7,.721,11.4,27.1,38.5,24.2,9.8,4.6,14.0,22.1,100.6
OKC,1996-97,30.0,6-7,207,36.5,78.2,.467,6.8,19.3,.353,29.7,58.9,.504,21.0,28.0,.752,12.3,27.7,40.0,23.5,11.0,4.7,15.0,22.0,100.9
OKC,1995-96,29.6,6-6,211,37.5,78.1,.480,7.1,19.5,.364,30.4,58.6,.519,22.5,29.6,.760,11.6,29.9,41.5,24.4,10.8,4.8,17.6,24.0,104.5
OKC,1994-95,28.7,6-7,211,40.4,82.2,.491,6.0,15.9,.376,34.4,66.3,.519,23.7,31.3,.758,13.0,28.5,41.5,25.8,11.2,4.8,15.8,25.2,110.4
OKC,1993-94,28.1,6-7,210,40.7,84.2,.484,3.0,8.8,.335,37.8,75.4,.501,21.6,29.0,.745,14.0,27.2,41.2,25.8,12.8,4.5,15.4,23.3,105.9
OKC,1992-93,27.7,6-6,207,42.4,87.1,.486,2.7,7.4,.357,39.7,79.6,.498,21.0,27.5,.761,14.9,27.5,42.4,23.2,11.5,5.0,15.5,24.0,108.3
OKC,1991-92,27.3,6-6,209,41.2,86.9,.474,2.5,7.9,.317,38.7,79.0,.490,21.6,27.6,.783,15.6,27.5,43.2,22.9,9.5,5.5,16.1,23.8,106.5
OKC,1990-91,26.2,6-6,206,42.7,86.8,.492,1.7,5.2,.319,41.0,81.6,.503,19.6,26.1,.750,14.9,26.5,41.4,24.9,10.5,4.6,17.1,24.1,106.6
OKC,1989-90,25.6,6-6,202,42.3,88.3,.479,2.8,7.9,.355,39.5,80.4,.491,19.6,26.4,.741,16.1,27.5,43.6,22.9,8.5,4.1,16.3,25.2,106.9
OKC,1988-89,26.3,6-7,207,43.5,91.2,.477,3.6,9.4,.379,39.9,81.8,.488,21.6,29.0,.746,17.0,27.3,44.3,25.4,10.5,6.0,17.1,24.7,112.1
OKC,1987-88,25.6,6-7,207,43.2,90.8,.476,2.7,7.8,.346,40.5,83.0,.488,22.3,29.8,.748,16.0,28.2,44.2,26.2,9.5,5.5,16.8,29.0,111.4
OKC,1986-87,26.1,6-7,208,43.8,90.9,.482,2.3,7.0,.335,41.5,83.9,.494,23.8,31.4,.758,16.7,29.2,46.0,26.6,8.6,5.5,18.4,27.1,113.7
OKC,1985-86,26.6,6-6,205,40.7,86.1,.472,1.0,3.7,.263,39.7,82.4,.482,22.1,28.4,.779,14.0,27.5,41.5,24.1,9.1,3.6,17.5,26.4,104.4
OKC,1984-85,26.4,6-6,209,40.0,84.3,.474,0.5,2.3,.243,39.4,82.0,.481,21.7,28.1,.771,12.4,27.9,40.3,26.6,7.9,4.2,18.2,24.1,102.1
OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OKC,1983-84,27.1,6-6,205,42.2,86.4,.488,0.3,1.7,.193,41.9,84.7,.494,23.4,30.0,.780,13.0,28.4,41.4,27.2,7.8,4.3,16.6,23.0,108.1
OKC,1982-83,27.4,6-6,211,43.9,88.7,.494,0.4,1.7,.210,43.5,87.1,.500,21.9,30.0,.730,14.0,31.3,45.4,27.8,8.3,5.3,18.7,24.0,110.0
OKC,1981-82,26.4,6-7,209,42.7,87.5,.488,0.5,1.9,.248,42.3,85.7,.494,21.3,28.8,.740,13.5,31.0,44.5,25.6,8.4,5.6,16.5,25.1,107.3
OKC,1980-81,26.8,6-6,209,40.8,87.1,.468,0.4,1.4,.274,40.4,85.7,.471,22.1,29.0,.763,14.2,29.7,43.9,23.7,7.7,5.3,18.6,24.2,104.0
OKC,1979-80,27.0,6-6,204,43.3,92.3,.470,0.7,2.3,.312,42.6,90.0,.474,21.1,27.5,.768,16.8,31.1,47.9,24.9,9.1,5.2,18.2,22.7,108.5
OKC,1978-79,26.8,6-6,205,42.7,91.3,.468,,,,42.7,91.3,.468,21.1,28.0,.754,16.0,31.6,47.6,24.1,8.4,4.9,19.3,23.3,106.6
OKC,1977-78,26.0,6-6,201,42.0,94.1,.447,,,,42.0,94.1,.447,20.4,28.7,.712,17.8,31.7,49.5,21.9,9.5,5.2,20.0,24.5,104.5
OKC,1976-77,25.0,6-6,199,41.9,93.2,.450,,,,41.9,93.2,.450,20.1,29.1,.690,16.5,29.7,46.2,21.6,11.4,6.1,21.5,26.8,104.0
OKC,1975-76,24.5,6-6,203,43.2,94.3,.458,,,,43.2,94.3,.458,20.0,28.2,.711,14.8,30.5,45.3,23.6,10.6,4.3,19.7,26.0,106.4
OKC,1974-75,25.6,6-6,205,42.5,93.3,.456,,,,42.5,93.3,.456,18.0,24.0,.749,13.9,31.5,45.4,24.4,10.2,4.6,19.6,24.1,103.1
OKC,1973-74,26.0,6-5,208,43.7,98.2,.445,,,,43.7,98.2,.445,19.6,25.5,.767,16.1,33.0,49.1,25.7,8.4,3.6,19.8,25.3,107.0
OKC,1972-73,25.1,6-6,209,42.0,93.7,.449,,,,42.0,93.7,.449,19.6,25.4,.772,,,50.7,23.9,,,21.2,22.9,103.7
OKC,1971-72,26.7,6-5,208,42.2,90.9,.464,,,,42.2,90.9,.464,24.8,32.4,.765,,,50.3,24.1,,,20.5,21.2,109.2
OKC,1970-71,27.1,6-5,209,44.7,98.0,.456,,,,44.7,98.0,.456,25.6,34.0,.753,,,54.3,25.0,,,20.4,23.4,115.0
OKC,1969-70,27.6,6-5,204,45.2,97.9,.462,,,,45.2,97.9,.462,26.5,34.8,.761,,,52.6,27.0,,,,26.5,116.9
OKC,1968-69,25.9,6-5,204,43.2,99.4,.435,,,,43.2,99.4,.435,25.7,36.3,.707,,,54.9,23.5,,,,27.8,112.1
OKC,1967-68,25.1,6-5,204,46.0,104.8,.439,,,,46.0,104.8,.439,26.7,37.1,.719,,,65.1,24.4,,,,28.9,118.7
ORL,2023-24,24.0,6-7,224,40.5,84.9,.476,11.0,31.3,.352,29.5,53.6,.549,18.5,24.4,.759,10.5,31.8,42.3,24.7,8.2,5.2,14.7,19.7,110.5
ORL,2022-23,23.1,6-7,224,40.5,86.3,.470,10.8,31.1,.346,29.8,55.2,.539,19.6,25.0,.784,10.2,33.1,43.2,23.2,7.4,4.7,15.1,20.1,111.4
ORL,2021-22,23.3,6-6,219,38.3,88.3,.434,12.2,36.9,.331,26.1,51.4,.507,15.5,19.7,.787,9.1,35.2,44.3,23.7,6.8,4.5,14.5,19.7,104.2
