,team,season,wins,losses,win_loss_pct,rank_team,srs,pace,rel_pace,off_rtg,rel_off_rtg,def_rtg,rel_def_rtg,playoffs,coaches,outcome,avg_age,avg_height,avg_weight,fg_per_game,fga_per_game,fg_pct,3p_per_game,3pa_per_game,3p_pct,2p_per_game,2pa_per_game,2p_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,avg_age_yoy,avg_height_yoy,avg_weight_yoy,fg_yoy,fga_yoy,fg_pct_yoy,3p_yoy,3pa_yoy,3p_pct_yoy,2p_yoy,2pa_yoy,2p_pct_yoy,ft_yoy,fta_yoy,ft_pct_yoy,orb_yoy,drb_yoy,trb_yoy,ast_yoy,stl_yoy,blk_yoy,tov_yoy,pf_yoy,pts_yoy,avg_age_rank,avg_height_rank,avg_weight_rank,fg_rank,fga_rank,fg_pct_rank,3p_rank,3pa_rank,3p_pct_rank,2p_rank,2pa_rank,2p_pct_rank,ft_rank,fta_rank,ft_pct_rank,orb_rank,drb_rank,trb_rank,ast_rank,stl_rank,blk_rank,tov_rank,pf_rank,pts_rank,roster_continuity,Odds,wins_ou,Likelihood,year
30,BOS,2021-01-01,51,31,0.622,1st of 5,7.02,96.6,-1.6,114.4,2.4,106.9,-5.1,Lost Finals,I. Udoka,4.0,26.1,6-5,218.0,40.7,87.4,0.466,13.2,37.1,0.356,27.5,50.3,0.547,17.0,20.9,0.816,10.5,35.5,46.1,24.8,7.2,5.8,13.6,18.5,111.8,0.04,0.005,-0.009000000000000001,-0.017,-0.017,-0.0,-0.027000000000000003,0.021,-0.018,-0.013000000000000001,-0.043,0.017,0.057,0.005,0.04,-0.009000000000000001,0.057,0.040999999999999995,0.057999999999999996,-0.067,0.096,-0.03,-0.092,-0.008,13.0,23.0,9.0,13.0,18.0,15.0,8.0,9.0,14.0,18.0,23.0,6.0,14.0,24.0,2.0,11.0,4.0,5.0,14.0,19.0,2.0,13.0,5.0,12.0,0.69,4000,45.5,0.024390243902439,2021
31,BOS,2020-01-01,36,36,0.5,4th of 5,1.32,98.3,-0.9,114.0,1.7,112.5,0.2,Lost E. Conf. 1st Rnd.,B. Stevens,1.0,25.1,6-5,220.0,41.5,88.9,0.466,13.6,36.4,0.374,27.9,52.5,0.53,16.1,20.8,0.775,10.6,33.6,44.3,23.5,7.7,5.3,14.1,20.4,112.6,-0.008,0.0,-0.005,0.005,-0.006999999999999999,0.006,0.08199999999999999,0.053,0.01,-0.028999999999999998,-0.045,0.009,-0.132,-0.10300000000000001,-0.026,-0.004,-0.05,-0.039,0.021,-0.066,-0.057,0.017,-0.053,-0.009000000000000001,23.0,27.0,8.0,13.0,11.0,19.0,11.0,10.0,10.0,16.0,20.0,17.0,25.0,25.0,16.0,4.0,22.0,15.0,25.0,13.0,6.0,16.0,24.0,16.0,0.73,1400,44.5,0.0666666666666666,2020
32,BOS,2019-01-01,48,24,0.667,2nd of 5,5.83,99.5,-0.8,113.3,2.7,107.0,-3.6,Lost E. Conf. Finals,B. Stevens,3.0,25.3,6-5,221.0,41.3,89.6,0.461,12.6,34.5,0.364,28.7,55.0,0.522,18.6,23.2,0.801,10.7,35.4,46.1,23.0,8.3,5.6,13.8,21.6,113.7,-0.016,-0.005,0.005,-0.02,-0.011000000000000001,-0.004,-0.001,0.001,-0.001,-0.027000000000000003,-0.018000000000000002,-0.005,0.187,0.189,-0.001,0.08800000000000001,0.019,0.034,-0.125,-0.04,0.063,0.11199999999999999,0.059000000000000004,0.011000000000000001,20.0,27.0,6.0,12.0,11.0,17.0,12.0,13.0,13.0,16.0,16.0,18.0,11.0,18.0,5.0,6.0,11.0,8.0,25.0,6.0,5.0,8.0,20.0,9.0,0.7,2900,48.5,0.0333333333333333,2019
33,BOS,2018-01-01,49,33,0.598,3rd of 5,3.9,99.2,-0.8,112.7,2.3,108.3,-2.1,Lost E. Conf. Semis,B. Stevens,2.0,25.7,6-5,220.0,42.1,90.5,0.465,12.6,34.5,0.365,29.5,56.0,0.527,15.6,19.5,0.802,9.8,34.7,44.5,26.3,8.6,5.3,12.4,20.4,112.4,0.04,-0.008,-0.005,0.099,0.064,0.015,0.099,0.135,-0.012,0.099,0.025,0.035,-0.02,-0.057999999999999996,0.031,0.048,-0.01,0.002,0.17,0.16899999999999998,0.166,-0.113,0.032,0.081,19.0,25.0,10.0,11.0,9.0,14.0,6.0,7.0,7.0,18.0,18.0,11.0,28.0,29.0,4.0,20.0,16.0,22.0,5.0,4.0,10.0,3.0,12.0,14.0,0.96,620,59.0,0.1388888888888889,2018
34,BOS,2017-01-01,55,27,0.671,2nd of 5,3.23,96.0,-1.3,107.6,-1.0,103.9,-4.7,Lost E. Conf. Finals,B. Stevens,3.0,24.7,6-6,221.0,38.3,85.1,0.45,11.5,30.4,0.377,26.9,54.7,0.491,16.0,20.7,0.771,9.4,35.1,44.5,22.5,7.4,4.5,14.0,19.7,104.0,-0.046,0.012,0.009000000000000001,-0.009000000000000001,-0.0,-0.004,-0.047,-0.091,0.018,0.009000000000000001,0.057999999999999996,-0.024,-0.14800000000000002,-0.10800000000000001,-0.036,0.031000000000000003,0.067,0.059000000000000004,-0.11,-0.021,0.09699999999999999,0.055999999999999994,-0.04,-0.037000000000000005,27.0,25.0,6.0,25.0,25.0,21.0,7.0,10.0,2.0,27.0,23.0,25.0,21.0,20.0,17.0,20.0,6.0,8.0,20.0,23.0,18.0,15.0,17.0,20.0,0.41,1200,53.5,0.0769230769230769,2017
35,BOS,2016-01-01,53,29,0.646,1st of 5,2.25,96.8,0.4,111.2,2.4,108.4,-0.4,Lost E. Conf. Finals,B. Stevens,3.0,25.9,6-5,219.0,38.6,85.1,0.454,12.0,33.4,0.359,26.6,51.7,0.515,18.7,23.2,0.807,9.1,32.9,42.0,25.2,7.5,4.1,13.3,20.6,108.0,0.027999999999999997,-0.001,-0.005,-0.015,-0.046,0.015,0.374,0.28,0.024,-0.126,-0.182,0.033,0.011000000000000001,-0.013000000000000001,0.019,-0.217,-0.013000000000000001,-0.065,0.044000000000000004,-0.18,-0.023,-0.035,-0.061,0.022000000000000002,19.0,30.0,14.0,21.0,18.0,16.0,3.0,3.0,14.0,28.0,28.0,8.0,10.0,15.0,3.0,22.0,22.0,27.0,4.0,18.0,23.0,8.0,21.0,7.0,0.79,2900,52.5,0.0333333333333333,2016
36,BOS,2015-01-01,48,34,0.585,2nd of 5,2.84,98.5,2.7,106.8,0.4,103.6,-2.8,Lost E. Conf. 1st Rnd.,B. Stevens,1.0,25.2,6-5,220.0,39.2,89.2,0.439,8.7,26.1,0.335,30.5,63.1,0.483,18.5,23.5,0.788,11.6,33.3,44.9,24.2,9.2,4.2,13.7,21.9,105.7,0.008,-0.01,-0.005,0.006999999999999999,0.015,-0.003,0.086,0.06,0.008,-0.013000000000000001,-0.003,-0.005,0.201,0.15,0.034,0.044000000000000004,0.018000000000000002,0.024,-0.013999999999999999,0.11599999999999999,0.184,-0.005,0.033,0.043,22.0,30.0,14.0,7.0,1.0,24.0,12.0,11.0,28.0,12.0,10.0,19.0,8.0,12.0,6.0,3.0,15.0,6.0,6.0,2.0,22.0,12.0,29.0,5.0,0.85,15500,45.5,0.0064102564102564,2015
37,BOS,2014-01-01,40,42,0.488,2nd of 5,-0.4,95.8,1.9,104.7,-0.9,104.5,-1.1,Lost E. Conf. 1st Rnd.,B. Stevens,1.0,25.0,6-6,221.0,38.9,87.9,0.443,8.0,24.6,0.327,30.9,63.3,0.488,15.4,20.5,0.754,11.1,32.7,43.8,24.5,8.2,3.6,13.8,21.2,101.4,-0.016,0.0,0.0,0.066,0.048,0.008,0.14800000000000002,0.16899999999999998,-0.006,0.046,0.006999999999999999,0.018,-0.045,-0.016,-0.022,-0.071,0.07200000000000001,0.032,0.16399999999999998,0.154,-0.14300000000000002,-0.102,-0.003,0.053,25.0,25.0,5.0,5.0,1.0,21.0,13.0,13.0,27.0,7.0,11.0,14.0,28.0,27.0,14.0,12.0,11.0,13.0,4.0,8.0,30.0,10.0,20.0,13.0,0.5,15000,27.0,0.0066225165562913,2014
38,BOS,2013-01-01,25,57,0.305,4th of 5,-4.97,93.3,-0.6,102.9,-3.8,107.7,1.0,Missed Playoffs,B. Stevens,0.0,25.4,6-6,221.0,36.5,83.9,0.435,7.0,21.1,0.333,29.5,62.9,0.47,16.2,20.8,0.777,12.0,30.5,42.5,21.0,7.1,4.2,15.4,21.3,96.2,-0.127,0.004,0.033,-0.013999999999999999,0.053,-0.029,0.141,0.22899999999999998,-0.026,-0.045,0.004,-0.024,-0.006999999999999999,-0.008,0.0,0.48,-0.023,0.08,-0.075,-0.135,-0.07200000000000001,0.055,0.003,-0.003,21.0,21.0,5.0,23.0,10.0,28.0,20.0,18.0,28.0,19.0,12.0,26.0,24.0,27.0,10.0,7.0,24.0,18.0,22.0,23.0,23.0,27.0,19.0,26.0,0.59,10000,28.5,0.0099009900990099,2013
39,BOS,2012-01-01,41,40,0.506,3rd of 5,-0.62,91.7,-0.3,103.1,-2.8,103.3,-2.6,Lost E. Conf. 1st Rnd.,D. Rivers,1.0,29.1,6-6,214.0,37.0,79.7,0.465,6.1,17.2,0.358,30.9,62.6,0.494,16.3,21.0,0.776,8.1,31.3,39.3,22.8,8.2,4.5,14.6,21.2,96.5,-0.006999999999999999,-0.001,0.005,0.045,0.035,0.004,0.11800000000000001,0.146,-0.009,0.031000000000000003,0.008,0.011,0.055999999999999994,0.057999999999999996,-0.001,0.047,0.006,0.013999999999999999,-0.036000000000000004,0.091,-0.17800000000000002,-0.017,0.064,0.051,5.0,28.0,27.0,17.0,28.0,6.0,25.0,26.0,15.0,9.0,17.0,9.0,19.0,22.0,6.0,30.0,12.0,29.0,12.0,11.0,22.0,13.0,27.0,18.0,0.53,2000,51.5,0.0476190476190476,2012
40,BOS,2011-01-01,39,27,0.591,1st of 5,2.26,90.4,-0.9,101.0,-3.6,98.2,-6.4,Lost E. Conf. Finals,D. Rivers,3.0,29.3,6-6,213.0,35.5,77.1,0.46,5.5,15.0,0.367,30.0,62.1,0.483,15.4,19.8,0.778,7.7,31.1,38.8,23.6,7.5,5.5,14.8,19.9,91.8,-0.006999999999999999,-0.003,-0.045,-0.038,0.016,-0.026,0.105,0.09699999999999999,0.003,-0.06,-0.002,-0.03,-0.134,-0.142,0.008,-0.01,0.002,-0.0,0.006999999999999999,-0.085,0.307,0.018000000000000002,-0.026000000000000002,-0.048,3.0,27.0,27.0,23.0,30.0,5.0,22.0,24.0,7.0,16.0,16.0,9.0,25.0,27.0,5.0,30.0,15.0,30.0,2.0,16.0,6.0,17.0,18.0,26.0,0.65,1600,40.5,0.0588235294117647,2011
41,BOS,2010-01-01,56,26,0.683,1st of 5,4.83,90.4,-1.7,106.2,-1.1,100.3,-7.0,Lost E. Conf. Semis,D. Rivers,2.0,29.5,6-6,223.0,36.9,75.8,0.486,5.0,13.6,0.365,31.9,62.2,0.513,17.8,23.1,0.77,7.8,31.0,38.8,23.4,8.2,4.2,14.6,20.5,96.5,0.003,0.004,0.018000000000000002,-0.005,-0.012,0.003,-0.182,-0.219,0.016,0.03,0.049,-0.01,-0.064,-0.09300000000000001,0.024,-0.10800000000000001,0.038,0.005,-0.005,-0.036000000000000004,-0.14400000000000002,-0.02,-0.076,-0.027000000000000003,4.0,23.0,6.0,20.0,30.0,1.0,26.0,28.0,12.0,7.0,20.0,3.0,20.0,22.0,11.0,30.0,13.0,29.0,4.0,3.0,27.0,22.0,15.0,23.0,0.76,1000,52.5,0.0909090909090909,2010
42,BOS,2009-01-01,50,32,0.61,1st of 5,3.37,91.6,-1.1,107.7,0.1,103.8,-3.8,Lost Finals,D. Rivers,4.0,29.4,6-6,219.0,37.1,76.8,0.483,6.1,17.5,0.348,31.0,59.3,0.523,19.0,25.5,0.746,8.7,29.9,38.6,23.5,8.5,4.9,14.9,22.1,99.2,0.057999999999999996,0.001,-0.013999999999999999,-0.012,-0.006,-0.003,-0.07200000000000001,0.057999999999999996,-0.049,0.001,-0.024,0.013,-0.018000000000000002,0.006999999999999999,-0.019,-0.17600000000000002,-0.053,-0.084,0.037000000000000005,0.129,0.039,-0.048,-0.043,-0.017,2.0,28.0,11.0,21.0,30.0,4.0,16.0,16.0,17.0,19.0,27.0,1.0,15.0,10.0,21.0,30.0,25.0,29.0,2.0,2.0,15.0,21.0,22.0,19.0,0.79,450,56.5,0.1818181818181818,2009
43,BOS,2008-01-01,62,20,0.756,1st of 5,7.44,90.4,-1.3,110.5,2.2,102.3,-6.0,Lost E. Conf. Semis,D. Rivers,2.0,27.8,6-6,222.0,37.5,77.2,0.486,6.6,16.5,0.397,30.9,60.7,0.51,19.4,25.3,0.765,10.6,31.5,42.1,22.7,7.6,4.7,15.6,23.1,100.9,-0.004,-0.003,0.009000000000000001,0.03,0.006999999999999999,0.011,-0.09699999999999999,-0.134,0.016,0.062000000000000006,0.054000000000000006,0.004,-0.054000000000000006,-0.046,-0.006,0.047,-0.011000000000000001,0.003,0.016,-0.10800000000000001,0.021,0.027000000000000003,0.018000000000000002,0.004,7.0,26.0,6.0,9.0,28.0,2.0,19.0,21.0,1.0,13.0,20.0,2.0,12.0,11.0,18.0,21.0,7.0,9.0,4.0,7.0,17.0,28.0,28.0,11.0,0.94,350,53.5,0.2222222222222222,2008
44,BOS,2007-01-01,66,16,0.805,1st of 5,9.3,90.9,-1.5,110.2,2.7,98.9,-8.6,Won Finals,D. Rivers,5.0,27.9,6-6,220.0,36.4,76.7,0.475,7.3,19.1,0.381,29.1,57.6,0.506,20.5,26.5,0.771,10.1,31.9,42.0,22.4,8.5,4.6,15.2,22.7,100.5,0.187,0.003,-0.005,0.045,-0.026000000000000002,0.032,0.265,0.219,0.014,0.001,-0.087,0.045,0.004,-0.001,0.004,-0.096,0.094,0.040999999999999995,0.125,0.182,-0.008,-0.077,-0.054000000000000006,0.049,8.0,25.0,8.0,20.0,30.0,4.0,8.0,12.0,5.0,24.0,29.0,5.0,8.0,9.0,8.0,23.0,9.0,12.0,8.0,5.0,18.0,27.0,26.0,11.0,0.5,1000,49.5,0.0909090909090909,2007
45,BOS,2006-01-01,24,58,0.293,5th of 5,-3.7,92.0,0.1,103.2,-3.3,106.9,0.4,Missed Playoffs,D. Rivers,0.0,23.5,6-6,221.0,34.9,78.7,0.443,5.7,15.6,0.367,29.1,63.1,0.462,20.4,26.6,0.767,11.2,29.2,40.4,19.9,7.2,4.7,16.5,24.0,95.8,-0.071,-0.013000000000000001,-0.026000000000000002,-0.032,0.021,-0.024,0.009000000000000001,-0.005,0.005,-0.039,0.027999999999999997,-0.032,0.004,-0.012,0.012,0.129,-0.017,0.02,-0.05,0.019,-0.095,-0.006999999999999999,-0.03,-0.022000000000000002,30.0,28.0,4.0,29.0,19.0,29.0,20.0,20.0,6.0,28.0,16.0,30.0,10.0,11.0,9.0,18.0,21.0,20.0,25.0,14.0,16.0,27.0,28.0,22.0,0.75,8000,35.0,0.0123456790123456,2006
46,BOS,2005-01-01,33,49,0.402,3rd of 5,-1.59,92.2,1.7,105.2,-1.0,106.9,0.7,Missed Playoffs,D. Rivers,0.0,25.3,6-7,227.0,36.0,77.1,0.467,5.7,15.7,0.362,30.3,61.4,0.494,20.3,26.9,0.755,9.9,29.7,39.6,20.9,7.0,5.1,16.6,24.8,98.0,-0.066,-0.001,0.040999999999999995,-0.031000000000000003,-0.028999999999999998,-0.001,0.069,0.03,0.013,-0.048,-0.043,-0.002,-0.063,-0.051,-0.009,-0.106,-0.002,-0.03,-0.052000000000000005,-0.133,-0.002,0.048,0.017,-0.033,25.0,11.0,2.0,16.0,22.0,5.0,18.0,18.0,13.0,13.0,20.0,4.0,10.0,11.0,13.0,28.0,15.0,26.0,12.0,17.0,11.0,29.0,27.0,12.0,0.72,3000,40.5,0.032258064516129,2005
47,BOS,2004-01-01,45,37,0.549,1st of 5,0.35,93.3,2.4,107.5,1.4,106.6,0.5,Lost E. Conf. 1st Rnd.,D. Rivers,1.0,27.1,6-7,218.0,37.1,79.4,0.468,5.3,15.3,0.349,31.8,64.1,0.496,21.6,28.3,0.764,11.1,29.7,40.8,22.1,8.1,5.2,15.8,24.4,101.3,0.027000000000000003,0.0,0.0,0.071,0.015,0.025,-0.21,-0.217,0.003,0.139,0.092,0.021,0.129,0.109,0.014,0.068,-0.001,0.017,0.075,-0.134,0.278,-0.026000000000000002,0.08900000000000001,0.063,12.0,7.0,16.0,5.0,19.0,3.0,17.0,17.0,19.0,11.0,18.0,3.0,3.0,4.0,14.0,23.0,16.0,24.0,9.0,8.0,13.0,26.0,27.0,5.0,0.67,5000,40.5,0.0196078431372549,2004
48,BOS,2003-01-01,36,46,0.439,4th of 7,-1.99,93.2,3.1,102.1,-0.8,103.7,0.8,Lost E. Conf. 1st Rnd.,J. O'Brien,1.0,26.4,6-7,218.0,34.7,78.2,0.443,6.7,19.5,0.346,27.9,58.7,0.475,19.2,25.5,0.75,10.4,29.8,40.1,20.5,9.4,4.0,16.2,22.4,95.3,-0.019,0.005,0.0,0.053,-0.013999999999999999,0.028,-0.231,-0.258,0.012,0.156,0.106,0.021,0.062000000000000006,0.051,0.008,0.002,-0.013000000000000001,-0.009000000000000001,0.069,0.069,0.092,0.161,0.045,0.027999999999999997,18.0,11.0,10.0,15.0,22.0,10.0,3.0,3.0,12.0,24.0,27.0,6.0,8.0,8.0,18.0,27.0,17.0,27.0,17.0,2.0,25.0,24.0,24.0,8.0,0.5,3500,43.5,0.0277777777777777,2003
49,BOS,2002-01-01,44,38,0.537,3rd of 7,-0.75,90.9,-0.1,101.2,-2.4,101.6,-2.0,Lost E. Conf. Semis,J. O'Brien,2.0,26.9,6-6,218.0,32.9,79.4,0.415,8.8,26.3,0.334,24.2,53.1,0.455,18.0,24.3,0.742,10.4,30.1,40.5,19.2,8.8,3.7,14.0,21.4,92.7,0.027000000000000003,0.004,-0.009000000000000001,-0.053,-0.033,-0.009,0.028999999999999998,0.107,-0.026,-0.08,-0.09,0.005,-0.012,0.017,-0.022,-0.047,-0.039,-0.040999999999999995,-0.085,-0.092,0.038,0.03,-0.01,-0.038,17.0,22.0,13.0,26.0,21.0,27.0,1.0,1.0,21.0,29.0,29.0,23.0,17.0,16.0,22.0,28.0,14.0,26.0,27.0,4.0,25.0,7.0,11.0,22.0,0.78,1400,48.0,0.0666666666666666,2002
50,BOS,2001-01-01,49,33,0.598,2nd of 7,1.75,92.5,1.8,103.4,-1.1,101.0,-3.5,Lost E. Conf. Finals,J. O'Brien,3.0,26.2,6-6,220.0,34.8,82.1,0.424,8.5,23.7,0.359,26.3,58.4,0.45,18.3,23.9,0.764,10.9,31.3,42.2,21.0,9.7,3.6,13.6,21.7,96.4,0.012,-0.001,-0.005,0.027999999999999997,0.038,-0.004,0.18100000000000002,0.192,-0.003,-0.013000000000000001,-0.013999999999999999,0.0,-0.076,-0.105,0.024,-0.006999999999999999,0.086,0.06,0.008,0.031000000000000003,-0.131,-0.133,-0.09,0.018000000000000002,20.0,21.0,9.0,22.0,10.0,29.0,1.0,1.0,11.0,29.0,29.0,25.0,10.0,12.0,10.0,26.0,3.0,14.0,20.0,1.0,28.0,5.0,18.0,12.0,0.79,5000,35.5,0.0196078431372549,2001
51,BOS,2000-01-01,36,46,0.439,5th of 7,-2.4,92.6,1.3,101.4,-1.6,103.7,0.7,Missed Playoffs,R. Pitino,0.0,25.9,6-6,221.0,33.8,79.1,0.428,7.2,19.9,0.363,26.6,59.2,0.45,19.8,26.7,0.74,10.9,28.9,39.8,20.8,9.4,4.1,15.7,23.8,94.6,0.02,0.005,0.013999999999999999,-0.092,-0.057,-0.016,0.42,0.29600000000000004,0.032,-0.17300000000000001,-0.13699999999999998,-0.02,0.0,0.006999999999999999,-0.005,-0.19,-0.022000000000000002,-0.075,-0.019,-0.033,0.17500000000000002,0.021,-0.122,-0.048,27.0,18.0,4.0,26.0,20.0,25.0,1.0,1.0,8.0,29.0,29.0,23.0,6.0,7.0,20.0,25.0,27.0,26.0,19.0,3.0,28.0,19.0,25.0,16.0,0.65,10000,34.5,0.0099009900990099,2000
52,BOS,1999-01-01,35,47,0.427,5th of 7,-1.0,94.6,1.5,104.8,0.7,105.6,1.5,Missed Playoffs,R. Pitino,0.0,25.4,6-6,218.0,37.2,83.9,0.444,5.1,15.4,0.331,32.2,68.5,0.469,19.8,26.5,0.745,13.5,29.5,43.0,21.2,9.7,3.5,15.4,27.1,99.3,0.045,-0.003,0.013999999999999999,0.025,0.006999999999999999,0.008,-0.069,0.013999999999999999,-0.029,0.042,0.006,0.016,0.327,0.231,0.054,-0.006,0.012,0.006,-0.011000000000000001,0.07,-0.316,-0.049,0.136,0.068,27.0,26.0,8.0,10.0,10.0,20.0,13.0,9.0,23.0,11.0,13.0,15.0,8.0,7.0,18.0,6.0,24.0,13.0,21.0,1.0,28.0,15.0,29.0,9.0,0.68,10000,36.5,0.0099009900990099,1999
53,BOS,1997-01-01,36,46,0.439,6th of 7,-1.96,93.3,3.0,102.6,-2.4,105.4,0.4,Missed Playoffs,R. Pitino,0.0,23.9,6-6,209.0,36.7,84.6,0.434,5.1,15.2,0.332,31.7,69.3,0.457,17.4,24.0,0.726,14.6,24.9,39.5,22.1,12.0,4.5,16.2,26.9,95.9,-0.084,0.004,-0.009000000000000001,-0.018000000000000002,-0.005,-0.006,-0.111,-0.062000000000000006,-0.019,-0.001,0.009000000000000001,-0.004,-0.136,-0.107,-0.024,0.092,-0.066,-0.013000000000000001,0.013000000000000001,0.219,0.162,-0.009000000000000001,0.15,-0.047,29.0,17.0,24.0,8.0,1.0,25.0,8.0,6.0,20.0,13.0,9.0,23.0,26.0,25.0,21.0,4.0,29.0,26.0,14.0,1.0,21.0,22.0,29.0,14.0,0.37,10000,30.5,0.0099009900990099,1997
54,BOS,1996-01-01,15,67,0.183,7th of 7,-6.62,95.8,5.7,103.9,-2.8,111.4,4.7,Missed Playoffs,M. Carr,0.0,26.1,6-6,211.0,37.4,85.0,0.44,5.7,16.2,0.351,31.7,68.7,0.461,20.1,26.8,0.75,13.4,26.7,40.0,21.9,9.9,3.8,16.4,23.4,100.6,-0.008,0.006,0.013999999999999999,-0.031000000000000003,0.004,-0.016,-0.134,-0.084,-0.02,-0.01,0.027000000000000003,-0.017,0.012,-0.037000000000000005,0.036,0.043,-0.098,-0.055999999999999994,0.0,0.24,-0.22399999999999998,0.031000000000000003,-0.062000000000000006,-0.028999999999999998,24.0,24.0,18.0,5.0,2.0,22.0,19.0,18.0,22.0,6.0,3.0,26.0,6.0,7.0,10.0,7.0,26.0,21.0,15.0,2.0,27.0,22.0,22.0,5.0,0.69,10000,28.5,0.0099009900990099,1996
55,BOS,1995-01-01,33,49,0.402,5th of 7,-3.37,96.2,4.4,106.4,-1.2,109.9,2.3,Missed Playoffs,M. Carr,0.0,26.3,6-5,208.0,38.6,84.7,0.456,6.6,17.7,0.371,32.0,66.9,0.478,19.9,27.9,0.714,12.8,29.6,42.4,21.9,8.0,5.0,15.9,24.9,103.6,-0.033,-0.003,0.005,-0.005,0.013999999999999999,-0.009,0.489,0.47700000000000004,0.003,-0.069,-0.064,-0.002,-0.046,0.006999999999999999,-0.039,-0.092,0.046,0.0,0.005,0.067,0.125,-0.002,0.033,0.008,24.0,29.0,23.0,5.0,2.0,23.0,11.0,9.0,14.0,11.0,7.0,20.0,13.0,9.0,25.0,10.0,11.0,9.0,20.0,12.0,16.0,16.0,26.0,5.0,0.66,7500,34.0,0.0131578947368421,1995
56,BOS,1993-01-01,32,50,0.39,5th of 7,-4.28,95.6,0.5,104.2,-2.1,108.7,2.4,Missed Playoffs,C. Ford,0.0,27.8,6-6,204.0,40.6,86.1,0.472,1.7,5.8,0.289,39.0,80.2,0.486,17.8,24.4,0.73,12.6,29.0,41.7,23.5,8.2,5.4,15.1,22.5,100.8,-0.027999999999999997,-0.008,-0.01,-0.035,-0.005,-0.015,0.255,0.245,0.002,-0.044000000000000004,-0.019,-0.013,-0.015,0.048,-0.047,-0.036000000000000004,-0.023,-0.027000000000000003,-0.036000000000000004,0.042,-0.039,0.057999999999999996,-0.006999999999999999,-0.027999999999999997,10.0,24.0,26.0,8.0,9.0,11.0,27.0,27.0,26.0,2.0,2.0,13.0,23.0,22.0,18.0,22.0,17.0,21.0,19.0,21.0,12.0,8.0,16.0,16.0,0.77,3500,36.0,0.0277777777777777,1993
57,CHA,2023-01-01,21,61,0.256,4th of 5,-10.12,97.3,-1.2,109.3,-6.0,119.8,4.5,Missed Playoffs,S. Clifford,0.0,25.1,6-7,210.0,40.0,87.0,0.46,12.1,34.0,0.355,28.0,53.0,0.528,14.5,18.4,0.786,9.3,31.0,40.3,24.8,6.9,4.5,13.8,18.0,106.6,-0.008,0.001,-0.009000000000000001,-0.031000000000000003,-0.038,0.003,0.12300000000000001,0.045,0.025,-0.085,-0.084,-0.0,-0.17800000000000002,-0.218,0.038,-0.151,-0.077,-0.096,-0.013999999999999999,-0.114,-0.127,-0.03,-0.114,-0.039,21.0,6.0,27.0,27.0,25.0,26.0,23.0,17.0,21.0,25.0,19.0,25.0,30.0,30.0,11.0,27.0,29.0,30.0,26.0,25.0,25.0,18.0,7.0,28.0,0.45,50000,31.5,0.0019960079840319,2023
58,CHA,2022-01-01,27,55,0.329,5th of 5,-5.89,100.8,1.7,109.2,-5.6,115.3,0.5,Missed Playoffs,S. Clifford,0.0,25.3,6-6,212.0,41.3,90.4,0.457,10.7,32.5,0.33,30.5,57.9,0.528,17.6,23.6,0.749,11.0,33.5,44.5,25.1,7.7,5.2,14.2,20.3,111.0,-0.008,0.008,0.005,-0.035,-0.011000000000000001,-0.011,-0.22899999999999998,-0.147,-0.035,0.059000000000000004,0.086,-0.014,0.115,0.10300000000000001,0.008,0.015,-0.006,-0.001,-0.10400000000000001,-0.10300000000000001,0.057,0.071,0.02,-0.038,20.0,4.0,25.0,22.0,6.0,29.0,27.0,18.0,29.0,12.0,6.0,27.0,20.0,17.0,27.0,12.0,10.0,9.0,17.0,9.0,8.0,17.0,17.0,27.0,0.78,15000,34.5,0.0066225165562913,2022
59,CHA,2021-01-01,43,39,0.524,3rd of 5,0.53,100.0,1.8,114.1,2.1,113.7,1.7,Missed Playoffs,J. Borrego,0.0,25.5,6-6,211.0,42.8,91.4,0.468,13.9,38.2,0.365,28.8,53.3,0.542,15.8,21.4,0.74,10.8,33.7,44.6,28.1,8.6,4.9,13.3,19.9,115.3,0.037000000000000005,0.01,-0.009000000000000001,0.071,0.040999999999999995,0.013,0.019,0.031000000000000003,-0.004,0.099,0.048,0.025,-0.005,0.023,-0.021,0.023,0.017,0.018000000000000002,0.046,0.099,0.026000000000000002,-0.107,0.102,0.054000000000000006,21.0,13.0,25.0,4.0,3.0,11.0,5.0,6.0,6.0,12.0,15.0,11.0,25.0,19.0,27.0,9.0,21.0,12.0,1.0,5.0,11.0,10.0,18.0,4.0,0.71,10000,38.5,0.0099009900990099,2021
